title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,Mark,,Pocan,,,D,WI,2,1,M,202-225-2906,202-225-6942,http://pocan.house.gov,,1421 Longworth House Office Building,P000607,26238,H2WI02124,412585,N00033549,RepMarkPocan,,http://youtube.com/repmarkpocan,repmarkpocan,,,1964-08-14,Rep.Pocan@opencongress.org
Rep,Scott,H.,Peters,,,D,CA,52,1,M,202-225-0508,202-225-2558,http://scottpeters.house.gov,,1122 Longworth House Office Building,P000608,70351,H2CA52089,412523,N00033591,RepScottPeters,,,RepScottPeters,,,1958-06-17,Rep.Scottpeters@opencongress.org
Rep,Gary,,Palmer,,,R,AL,6,1,M,202-225-4921,202-225-2082,https://palmer.house.gov,,330 Cannon House Office Building,P000609,146274,H4AL06098,412608,N00035691,USRepGaryPalmer,,,CongressmanGaryPalmer,,,1954-05-14,Rep.Palmer@opencongress.org
Del,Stacey,,Plaskett,,,D,VI,0,1,F,202-225-1790,202-225-5517,https://plaskett.house.gov,,331 Cannon House Office Building,P000610,,H2VI00082,412659,N00035000,staceyplaskett,,,repstaceyplaskett,,,1964-05-13,Rep.Plaskett@opencongress.org
Rep,Bruce,,Poliquin,,,R,ME,2,1,M,202-225-6306,202-225-2943,https://poliquin.house.gov,,1208 Longworth House Office Building,P000611,,S2ME00158,412633,N00034584,RepPoliquin,,,RepPoliquin,,,1953-11-01,Rep.Poliquin@opencongress.org
Sen,David,,Perdue,,,R,GA,Junior Seat,1,M,202-224-3521,,https://www.perdue.senate.gov,https://www.perdue.senate.gov/connect/email,455 Russell Senate Office Building,P000612,151330,S4GA11285,412666,N00035516,sendavidperdue,,,SenatorDavidPerdue,,II,1949-12-10,Sen.Perdue@opencongress.org
Rep,Jimmy,,Panetta,,,D,CA,20,1,M,202-225-2861,,https://panetta.house.gov,,228 Cannon House Office Building,P000613,169078,H6CA20152,412685,N00038601,RepJimmyPanetta,,,RepJimmyPanetta,,,1969-10-01,Rep.Panetta@opencongress.org
Rep,Mike,,Quigley,,,D,IL,5,1,M,202-225-4061,202-225-5603,https://quigley.house.gov,,2458 Rayburn House Office Building,Q000023,83310,H0IL05096,412331,N00030581,RepMikeQuigley,http://www.opencongress.org/wiki/Michael_Quigley,http://youtube.com/RepMikeQuigley,repmikequigley,,,1958-10-17,Rep.Quigley@opencongress.org
Rep,Ben,,Quayle,,,R,AZ,3,0,M,202-225-3361,202-225-3462,http://quayle.house.gov/,,1419 Longworth House Office Building,Q000024,123506,H0AZ03362,412398,N00031723,,http://www.opencongress.org/wiki/Ben_Quayle,,,,,1976-11-03,
Rep,George,P.,Radanovich,,,R,CA,19,0,M,,,http://radanovich.house.gov,,,R000004,21911,H2CA19054,400330,N00007507,,http://www.opencongress.org/wiki/George_Radanovich,,,,,1955-06-20,
Rep,Nick,J.,Rahall,II,,D,WV,3,0,M,202-225-3452,202-225-9061,http://rahall.house.gov,https://rahall.house.gov/contact-me/email-me,2307 Rayburn House Office Building,R000011,27133,H6WV04057,400331,N00002198,,http://www.opencongress.org/wiki/Nick_Joe_Rahall,,,,,1949-05-20,
Rep,James,M.,Ramstad,,Jim,R,MN,3,0,M,,,http://www.house.gov/ramstad,,,R000033,26921,H0MN00013,400332,N00004484,,http://www.opencongress.org/wiki/James_Ramstad,,,,,1946-05-06,
Rep,Charles,B.,Rangel,,Charlie,D,NY,13,0,M,202-225-4365,202-225-0816,http://rangel.house.gov,https://rangel.house.gov/contact-me/email-me,2354 Rayburn House Office Building,R000053,26979,H6NY19029,400333,N00000964,,http://www.opencongress.org/wiki/Charles_Rangel,,,,,1930-06-11,
Sen,John,F.,Reed,,Jack,D,RI,Senior Seat,1,M,202-224-4642,202-224-4680,https://www.reed.senate.gov,https://www.reed.senate.gov/contact/,728 Hart Senate Office Building,R000122,27060,S6RI00163,300081,N00000362,SenJackReed,http://www.opencongress.org/wiki/John_Reed,http://youtube.com/SenatorReed,SenJackReed,,II,1949-11-12,Sen.Reed@opencongress.org
Rep,Ralph,,Regula,,,R,OH,16,0,M,,,http://wwwc.house.gov/regula,,,R000141,27021,H6OH16029,400334,N00003651,,http://www.opencongress.org/wiki/Ralph_Regula,,,,,1924-12-03,
Sen,Harry,M.,Reid,,,D,NV,Senior Seat,0,M,202-224-3542,202-224-7327,http://www.reid.senate.gov,http://www.reid.senate.gov/contact,522 Hart Senate Office Building,R000146,53320,S6NV00028,300082,N00009922,,http://www.opencongress.org/wiki/Harry_Reid,,,,III,1939-12-02,
Rep,Silvestre,,Reyes,,,D,TX,16,0,M,202-225-4831,202-225-2016,http://wwwc.house.gov/reyes,http://wwwc.house.gov/reyes/voice_your_opinion.asp,2210 Rayburn House Office Building,R000170,292,H6TX00115,400337,N00006067,,http://www.opencongress.org/wiki/Silvestre_Reyes,,,,,1944-11-10,
Sen,Pat,,Roberts,,,R,KS,Senior Seat,1,M,202-224-4774,202-224-3514,https://www.roberts.senate.gov,https://www.roberts.senate.gov/public/?p=EmailPat,109 Hart Senate Office Building,R000307,26866,S6KS00080,300083,N00005285,SenPatRoberts,http://www.opencongress.org/wiki/Pat_Roberts,http://youtube.com/SenPatRoberts,SenPatRoberts,,II,1936-04-20,Sen.Roberts@opencongress.org
Sen,John,D.,Rockefeller,IV,Jay,D,WV,Senior Seat,0,M,202-224-6472,202-224-7665,http://www.rockefeller.senate.gov,http://www.rockefeller.senate.gov/public/index.cfm/email-jay,531 Hart Senate Office Building,R000361,53360,S4WV00027,300084,N00001685,,http://www.opencongress.org/wiki/John_Rockefeller,,,,II,1937-06-18,
Rep,Harold,,Rogers,,Hal,R,KY,5,1,M,202-225-4601,202-225-0940,http://halrogers.house.gov,,2406 Rayburn House Office Building,R000395,26875,H0KY05015,400340,N00003473,RepHalRogers,http://www.opencongress.org/wiki/Harold_Rogers,http://youtube.com/RepHalRogers,CongressmanHalRogers,,,1937-12-31,Rep.Halrogers@opencongress.org
Rep,Dana,T.,Rohrabacher,,,R,CA,48,1,M,202-225-2415,202-225-0145,https://rohrabacher.house.gov,,2300 Rayburn House Office Building,R000409,26763,H8CA42061,400343,N00007151,reprohrabacher,http://www.opencongress.org/wiki/Dana_Rohrabacher,http://youtube.com/RepDanaRohrabacher,RepRohrabacher,,,1947-06-21,Rep.Rohrabacher@opencongress.org
Rep,Ileana,,Ros-Lehtinen,,,R,FL,27,1,F,202-225-3931,202-225-5620,http://ros-lehtinen.house.gov,,2206 Rayburn House Office Building,R000435,26815,H0FL18025,400344,N00002858,RosLehtinen,http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen,http://youtube.com/IleanaRosLehtinen,iroslehtinen,,,1952-07-15,Rep.Ros-lehtinen@opencongress.org
Rep,Steven,R.,Rothman,,,D,NJ,9,0,M,202-225-5061,202-225-5851,http://rothman.house.gov,https://forms.house.gov/rothman/webforms/issue_subscribe.htm,2303 Rayburn House Office Building,R000462,481,H6NJ09165,400346,N00008619,,http://www.opencongress.org/wiki/Steven_Rothman,,,,,1952-10-14,
Rep,Lucille,,Roybal-Allard,,,D,CA,40,1,F,202-225-1766,202-226-0350,http://roybal-allard.house.gov,,2083 Rayburn House Office Building,R000486,26766,H2CA33048,400347,N00006671,RepRoybalAllard,http://www.opencongress.org/wiki/Lucille_Roybal-Allard,http://youtube.com/RepRoybalAllard,RepRoybalAllard,,,1941-06-12,Rep.Roybal-allard@opencongress.org
Rep,Edward,R.,Royce,,Ed,R,CA,39,1,M,202-225-4111,202-226-0335,http://royce.house.gov,,2310 Rayburn House Office Building,R000487,26772,H6CA39020,400348,N00008264,RepEdRoyce,http://www.opencongress.org/wiki/Edward_Royce,http://youtube.com/RepEdRoyce,EdRoyce,,,1951-10-12,Rep.Royce@opencongress.org
Rep,Bobby,L.,Rush,,,D,IL,1,1,M,202-225-4372,202-226-0333,http://rush.house.gov,,2188 Rayburn House Office Building,R000515,26831,H2IL01042,400350,N00004887,RepBobbyRush,http://www.opencongress.org/wiki/Bobby_Rush,http://youtube.com/CongressmanRush,congressmanbobbyrush,,,1946-11-23,Rep.Rush@opencongress.org
Rep,Ciro,D.,Rodriguez,,,D,TX,23,0,M,,,http://rodriguez.house.gov,,,R000568,16389,H8TX28013,400339,N00009828,,http://www.opencongress.org/wiki/Ciro_Rodriguez,,,,,1946-12-09,
Rep,Thomas,M.,Reynolds,,,R,NY,26,0,M,,,http://reynolds.house.gov,,,R000569,4384,H8NY27077,400338,N00001295,,http://www.opencongress.org/wiki/Thomas_Reynolds,,,,,1950-09-03,
Rep,Paul,D.,Ryan,,,R,WI,1,1,M,202-225-3031,202-225-3393,http://paulryan.house.gov,,1233 Longworth House Office Building,R000570,26344,H8WI01024,400351,N00004357,SpeakerRyan,http://www.opencongress.org/wiki/Paul_Ryan,http://youtube.com/reppaulryan,speakerryan,,,1970-01-29,Rep.Paulryan@opencongress.org
Rep,Dennis,,Rehberg,,Denny,R,MT,0,0,M,202-225-3211,202-225-5687,http://www.house.gov/rehberg,http://www.house.gov/rehberg/issue.shtml,2448 Rayburn House Office Building,R000571,404,H0MT00033,400335,N00004645,,http://www.opencongress.org/wiki/Dennis_Rehberg,,,,,1955-10-05,
Rep,Mike,,Rogers,,,R,MI,8,0,M,202-225-4872,202-225-5820,http://mikerogers.house.gov,https://mikerogers.house.gov/contact/contactform.htm?zip5=48915,2112 Rayburn House Office Building,R000572,8751,H0MI08042,400342,N00009668,,http://www.opencongress.org/wiki/Mike_Rogers,,,,,1963-06-02,
Rep,Mike,,Ross,,,D,AR,4,0,M,202-225-3772,202-225-1314,http://www.house.gov/ross,"http://ross.house.gov/?sectionid=77&sectiontree=76,77",2436 Rayburn House Office Building,R000573,24571,H0AR04038,400345,N00009571,,http://www.opencongress.org/wiki/Mike_Ross,,,,,1961-08-02,
Rep,Rick,,Renzi,,,R,AZ,1,0,M,,,http://www.house.gov/renzi,,,R000574,28172,H2AZ01172,400336,N00024931,,http://www.opencongress.org/wiki/Richard_Renzi,,,,,1958-06-11,
Rep,Mike,,Rogers,,,R,AL,3,1,M,202-225-3261,202-226-8485,https://mikerogers.house.gov,,2184 Rayburn House Office Building,R000575,5705,H2AL03032,400341,N00024759,RepMikeRogersAL,http://www.opencongress.org/wiki/Michael_Rogers,http://youtube.com/MikeRogersAL03,CongressmanMikeDRogers,,,1958-07-16,Rep.Mikerogers@opencongress.org
Rep,C.,A. Dutch,Ruppersberger,,,D,MD,2,1,M,202-225-3061,202-225-3094,http://ruppersberger.house.gov,,2416 Rayburn House Office Building,R000576,36130,H2MD02160,400349,N00025482,Call_Me_Dutch,http://www.opencongress.org/wiki/C.A._Dutch_Ruppersberger,http://youtube.com/ruppersberger,DutchRupp,,,1946-01-31,Rep.Ruppersberger@opencongress.org
Rep,Tim,J.,Ryan,,,D,OH,13,1,M,202-225-5261,202-225-3719,http://timryan.house.gov,,1126 Longworth House Office Building,R000577,45638,H2OH17109,400352,N00025280,RepTimRyan,http://www.opencongress.org/wiki/Timothy_Ryan,http://youtube.com/timryanvision,timryan,,,1973-07-16,Rep.Timryan@opencongress.org
Rep,David,G.,Reichert,,,R,WA,8,1,M,202-225-7761,202-225-4282,http://reichert.house.gov,,1127 Longworth House Office Building,R000578,51346,H4WA08071,400660,N00026885,DaveReichert,http://www.opencongress.org/wiki/David_George_Reichert,http://youtube.com/repdavereichert,repdavereichert,,,1950-08-29,Rep.Reichert@opencongress.org
Rep,Peter,J.,Roskam,,,R,IL,6,1,M,202-225-4561,202-225-1166,https://roskam.house.gov,,2246 Rayburn House Office Building,R000580,6382,H6IL06117,412202,N00004719,PeterRoskam,http://www.opencongress.org/wiki/Peter_Roskam,http://youtube.com/RoskamIL06,PeterRoskam,,,1961-09-13,Rep.Roskam@opencongress.org
Rep,Laura,,Richardson,,,D,CA,37,0,F,202-225-7924,202-225-7926,http://richardson.house.gov/,http://richardson.house.gov/IMA/issue_subscribe.htm,1330 Longworth House Office Building,R000581,69508,H8CA37137,412253,N00029112,,http://www.opencongress.org/wiki/Laura_Richardson,,,,,1962-04-14,
Rep,David,P.,Roe,,Phil,R,TN,1,1,M,202-225-6356,202-225-6356,http://roe.house.gov,,336 Cannon House Office Building,R000582,65306,H6TN01388,412310,N00028463,DrPhilRoe,http://www.opencongress.org/wiki/David_Roe,http://youtube.com/drphilroe,DrPhilRoe,,,1945-07-21,Rep.Roe@opencongress.org
Rep,Thomas,J.,Rooney,,,R,FL,17,1,M,202-225-5792,202-225-3132,https://rooney.house.gov,,2160 Rayburn House Office Building,R000583,107800,H8FL16022,412311,N00029018,TomRooney,http://www.opencongress.org/wiki/Tom_Rooney,http://youtube.com/CongressmanRooney,reptomrooney,,,1970-11-21,Rep.Rooney@opencongress.org
Sen,James,,Risch,,,R,ID,Junior Seat,1,M,202-224-2752,202-224-2573,https://www.risch.senate.gov,http://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,R000584,2919,S8ID00092,412322,N00029441,SenatorRisch,http://www.opencongress.org/wiki/James_Risch,http://youtube.com/SenatorJamesRisch,,,II,1943-05-03,Sen.Risch@opencongress.org
Rep,Tom,W.,Reed,II,,R,NY,23,1,M,202-225-3161,202-226-6599,https://reed.house.gov,,2437 Rayburn House Office Building,R000585,127046,H0NY29054,412393,N00030949,RepTomReed,http://www.opencongress.org/wiki/Tom_Reed,http://youtube.com/CongressmanTomReed,RepTomReed,,,1971-11-18,Rep.Reed@opencongress.org
Rep,James,B.,Renacci,,,R,OH,16,1,M,202-225-3876,202-225-3059,https://renacci.house.gov,,328 Cannon House Office Building,R000586,120678,H0OH16097,412462,N00031127,RepJimRenacci,http://www.opencongress.org/wiki/Jim_Renacci,http://youtube.com/repjimrenacci,repjimrenacci,,,1958-12-03,Rep.Renacci@opencongress.org
Rep,Reid,J.,Ribble,,,R,WI,8,0,M,202-225-5665,202- 225-5729,http://ribble.house.gov,https://ribble.house.gov/contact-me/email-me,1513 Longworth House Office Building,R000587,126240,H0WI08075,412489,N00030968,,http://www.opencongress.org/wiki/Reid_Ribble,,,,,1956-04-05,
Rep,Cedric,L.,Richmond,,,D,LA,2,1,M,202-225-6636,202-225-1988,https://richmond.house.gov,,420 Cannon House Office Building,R000588,35384,H8LA02054,412432,N00030184,RepRichmond,http://www.opencongress.org/wiki/Cedric_Richmond,http://youtube.com/RepCedricRichmond,RepRichmond,,,1973-09-13,Rep.Richmond@opencongress.org
Rep,Edward,Scott,Rigell,,Scott,R,VA,2,0,M,202-225-4215,202-225-4218,http://rigell.house.gov,https://rigell.house.gov/contact/contactform.htm,418 Cannon House Office Building,R000589,121807,H0VA02084,412483,N00030962,,http://www.opencongress.org/wiki/Scott_Rigell,,,,,1960-05-28,
Rep,David,,Rivera,,,R,FL,25,0,M,202-225-2778,202-226-0346,http://rivera.house.gov/,,417 Cannon House Office Building,R000590,31234,H0FL25038,412415,N00031887,,http://www.opencongress.org/wiki/David_Rivera,,,,,1965-09-16,
Rep,Martha,,Roby,,,R,AL,2,1,F,202-225-2901,202-225-8913,http://roby.house.gov,,442 Cannon House Office Building,R000591,71604,H0AL02087,412394,N00030768,RepMarthaRoby,http://www.opencongress.org/wiki/Martha_Roby,http://youtube.com/reproby,Representative.Martha.Roby,,,1976-07-27,Rep.Roby@opencongress.org
Rep,Todd,,Rokita,,,R,IN,4,1,M,202-225-5037,202-226-0544,http://rokita.house.gov,,2439 Rayburn House Office Building,R000592,34167,H0IN04170,412426,N00031741,ToddRokita,http://www.opencongress.org/wiki/Todd_Rokita,http://youtube.com/reptoddrokita,RepToddRokita,,,1970-02-09,Rep.Rokita@opencongress.org
Rep,Dennis,A.,Ross,,,R,FL,15,1,M,202-225-1252,202-226-0585,http://dennisross.house.gov,,436 Cannon House Office Building,R000593,12813,H0FL12101,412411,N00030645,RepDennisRoss,http://www.opencongress.org/wiki/Dennis_Ross,http://youtube.com/RepDennisRoss,dennis.ross.376,,,1959-10-18,Rep.Dennisross@opencongress.org
Rep,Jon,,Runyan,,,R,NJ,3,0,M,202-225-4765,202-225-0778,http://runyan.house.gov,https://runyan.house.gov/contact-me/email-me,1239 Longworth House Office Building,R000594,121117,H0NJ03153,412449,N00031988,,http://www.opencongress.org/wiki/Jon_Runyan,,,,,1973-11-27,
Sen,Marco,,Rubio,,,R,FL,Junior Seat,1,M,202-224-3041,202-228-0285,https://www.rubio.senate.gov,http://www.rubio.senate.gov/public/index.cfm/contact,284 Russell Senate Office Building,R000595,1601,S0FL00338,412491,N00030612,SenRubioPress,http://www.opencongress.org/wiki/Marco_Rubio,http://youtube.com/SenatorMarcoRubio,SenatorMarcoRubio,,III,1971-05-28,Sen.Rubio@opencongress.org
Rep,Tom,,Rice,,,R,SC,7,1,M,202-225-9895,,http://rice.house.gov,,223 Cannon House Office Building,R000597,132382,H2SC07066,412572,N00033832,RepTomRice,,http://youtube.com/RepTomRice,reptomrice,,,1957-08-04,Rep.Rice@opencongress.org
Rep,Keith,J.,Rothfus,,,R,PA,12,1,M,202-225-2065,202-225-5709,https://rothfus.house.gov,,1205 Longworth House Office Building,R000598,119466,H0PA04220,412570,N00031253,KeithRothfus,,http://youtube.com/reprothfus,keithrothfus,,,1962-04-25,Rep.Rothfus@opencongress.org
Rep,Raul,,Ruiz,,,D,CA,36,1,M,202-225-5330,202-225-1238,https://ruiz.house.gov,,1319 Longworth House Office Building,R000599,136407,H2CA36439,412519,N00033510,CongressmanRuiz,,http://youtube.com/repraulruiz,CongressmanRaulRuizMD,,,1972-08-25,Rep.Ruiz@opencongress.org
Del,Aumua,,Amata,,,R,AS,0,1,F,202-225-8577,202-225-8757,https://radewagen.house.gov,,1339 Longworth House Office Building,R000600,,H4AS00036,412664,N00007635,RepAmata,,,aumuaamata,,,1947-12-29,Rep.Radewagen@opencongress.org
Rep,John,,Ratcliffe,,,R,TX,4,1,M,202-225-6673,202-225-3332,https://ratcliffe.house.gov,,325 Cannon House Office Building,R000601,147381,H4TX04153,412653,N00035972,RepRatcliffe,,,RepRatcliffe,,,1965-10-20,Rep.Ratcliffe@opencongress.org
Rep,Kathleen,,Rice,,,D,NY,4,1,F,202-225-5516,202-225-5758,http://kathleenrice.house.gov,,1508 Longworth House Office Building,R000602,127653,H4NY04075,412647,N00035927,RepKathleenRice,,,RepKathleenRice,,,1965-02-15,Rep.Kathleenrice@opencongress.org
Rep,David,,Rouzer,,,R,NC,7,1,M,202-225-2731,202-225-5773,https://rouzer.house.gov,,424 Cannon House Office Building,R000603,102964,H2NC07096,412641,N00033527,RepDavidRouzer,,,RepRouzer,,,1972-02-16,Rep.Rouzer@opencongress.org
Rep,Steve,,Russell,,,R,OK,5,1,M,202-225-2132,202-226-1463,https://russell.house.gov,,128 Cannon House Office Building,R000604,,H4OK05132,412650,N00036175,RepRussell,,,reprussell,,,1963-05-25,Rep.Russell@opencongress.org
Sen,Mike,,Rounds,,,R,SD,Junior Seat,1,M,202-224-5842,,https://www.rounds.senate.gov,https://www.rounds.senate.gov/contact/email-mike,502 Hart Senate Office Building,R000605,7455,S4SD00049,412669,N00035187,SenatorRounds,,,SenatorMikeRounds,,II,1954-10-24,Sen.Rounds@opencongress.org
Rep,Jamie,,Raskin,,,D,MD,8,1,M,202-225-5341,,https://raskin.house.gov,,431 Cannon House Office Building,R000606,65904,H6MD08457,412708,N00037036,repraskin,,,repraskin,,,1962-12-13,Rep.Raskin@opencongress.org
Rep,Francis,,Rooney,,,R,FL,19,1,M,202-225-2536,202-225-0011,https://francisrooney.house.gov,,120 Cannon House Office Building,R000607,172678,H6FL19087,412699,N00040007,RepRooney,,,RepRooney,,,1953-12-04,Rep.Francisrooney@opencongress.org
Rep,Jacky,,Rosen,,,D,NV,3,1,F,202-225-3252,,https://rosen.house.gov,,413 Cannon House Office Building,R000608,169471,H6NV03139,412715,N00038734,repjackyrosen,,,RepJackyRosen,,,1957-08-02,Rep.Rosen@opencongress.org
Rep,John,,Rutherford,,,R,FL,4,1,M,202-225-2501,,https://rutherford.house.gov,,230 Cannon House Office Building,R000609,172542,H6FL04105,412692,N00039777,RepRutherfordFL,,,RepRutherfordFL,,,1952-09-02,Rep.Rutherford@opencongress.org
Rep,Loretta,B.,Sanchez,,,D,CA,46,0,F,202-225-2965,202-225-5859,http://lorettasanchez.house.gov,https://lorettasanchez.house.gov/contact-me/email-me,1211 Longworth House Office Building,S000030,203,H6CA46033,400356,N00008274,,http://www.opencongress.org/wiki/Loretta_Sanchez,,,,,1960-01-07,
Sen,Bernard,,Sanders,,Bernie,I,VT,Junior Seat,1,M,202-224-5141,202-228-0776,https://www.sanders.senate.gov,http://www.sanders.senate.gov/contact/,332 Dirksen Senate Office Building,S000033,27110,H8VT01016,400357,N00000528,SenSanders,http://www.opencongress.org/wiki/Bernard_Sanders,http://youtube.com/senatorsanders,senatorsanders,,I,1941-09-08,Sen.Sanders@opencongress.org
Rep,Marshall,,Sanford,,Mark,R,SC,1,1,M,202-225-3176,843-521-2535,https://sanford.house.gov,,2211 Rayburn House Office Building,S000051,21991,H4SC01073,400607,N00002424,RepSanfordSC,,http://youtube.com/RepSanfordSC,RepSanfordSC,,,1960-05-28,Rep.Sanford@opencongress.org
Rep,H.,James,Saxton,,Jim,R,NJ,3,0,M,,,http://www.house.gov/saxton,,,S000097,26953,H4NJ13022,400359,N00000834,,http://www.opencongress.org/wiki/H._James_Saxton,,,,,1943-01-22,
Sen,Charles,E.,Schumer,,Chuck,D,NY,Senior Seat,1,M,202-224-6542,202-228-3027,https://www.schumer.senate.gov,https://www.schumer.senate.gov/contact/email-chuck,322 Hart Senate Office Building,S000148,26976,S8NY00082,300087,N00001093,SenSchumer,http://www.opencongress.org/wiki/Charles_Schumer,http://youtube.com/SenatorSchumer,senschumer,,III,1950-11-23,Sen.Schumer@opencongress.org
Rep,Robert,C.,Scott,,Bobby,D,VA,3,1,M,202-225-8351,202-225-8354,http://bobbyscott.house.gov,,1201 Longworth House Office Building,S000185,27117,H6VA01117,400364,N00002147,BobbyScott,http://www.opencongress.org/wiki/Robert_Scott,http://youtube.com/repbobbyscott,RepBobbyScott,,,1947-04-30,Rep.Bobbyscott@opencongress.org
Rep,F.,James,Sensenbrenner,Jr.,,R,WI,5,1,M,202-225-5101,202-225-3190,http://sensenbrenner.house.gov,,2449 Rayburn House Office Building,S000244,27142,H8WI09050,400365,N00004291,JimPressOffice,http://www.opencongress.org/wiki/James_Sensenbrenner,http://youtube.com/RepSensenbrenner,RepSensenbrenner,,,1943-06-14,Rep.Sensenbrenner@opencongress.org
Rep,José,E.,Serrano,,,D,NY,15,1,M,202-225-4361,202-225-6001,https://serrano.house.gov,,2354 Rayburn House Office Building,S000248,26981,H0NY18065,400366,N00001813,RepJoseSerrano,http://www.opencongress.org/wiki/Jose_Serrano,,RepJoseSerrano,,,1943-10-24,Rep.Serrano@opencongress.org
Rep,Pete,A.,Sessions,,,R,TX,32,1,M,202-225-2231,202-225-5878,https://sessions.house.gov,,2233 Rayburn House Office Building,S000250,288,H2TX03126,400367,N00005681,PeteSessions,http://www.opencongress.org/wiki/Peter_Sessions,http://youtube.com/PeteSessions,petesessions,,,1955-03-22,Rep.Sessions@opencongress.org
Rep,John,B.,Shadegg,,,R,AZ,3,0,M,,,http://johnshadegg.house.gov,,,S000275,22186,H4AZ04016,400368,N00006425,,http://www.opencongress.org/wiki/John_Shadegg,,,,,1949-10-22,
Sen,Richard,C.,Shelby,,,R,AL,Senior Seat,1,M,202-224-5744,202-224-3416,https://www.shelby.senate.gov,https://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,304 Russell Senate Office Building,S000320,53266,S6AL00013,300089,N00009920,SenShelby,http://www.opencongress.org/wiki/Richard_Shelby,http://youtube.com/SenatorRichardShelby,RichardShelby,,III,1934-05-06,Sen.Shelby@opencongress.org
Rep,Brad,J.,Sherman,,,D,CA,30,1,M,202-225-5911,202-225-5879,http://sherman.house.gov,,2181 Rayburn House Office Building,S000344,142,H6CA24113,400371,N00006897,BradSherman,http://www.opencongress.org/wiki/Brad_Sherman,http://youtube.com/shermanca27,63158229861,,,1954-10-24,Rep.Sherman@opencongress.org
Rep,John,M.,Shimkus,,,R,IL,15,1,M,202-225-5271,202-225-5880,https://shimkus.house.gov,,2217 Rayburn House Office Building,S000364,246,H2IL20042,400373,N00004961,RepShimkus,http://www.opencongress.org/wiki/John_Shimkus,http://youtube.com/repshimkus,repshimkus,,,1958-02-21,Rep.Shimkus@opencongress.org
Rep,Ike,,Skelton,,,D,MO,4,0,M,,,http://www.house.gov/skelton,,,S000465,26936,H6MO04141,400377,N00005105,,http://www.opencongress.org/wiki/Ike_Skelton,,,,,1931-12-20,
Rep,Louise,McIntosh,Slaughter,,,D,NY,25,1,F,202-225-3615,202-225-7822,https://louise.house.gov,,2469 Rayburn House Office Building,S000480,26991,H6NY03031,400378,N00001311,LouiseSlaughter,http://www.opencongress.org/wiki/Louise_McIntosh_Slaughter,http://youtube.com/louiseslaughter,RepLouiseSlaughter,,,1929-08-14,Rep.Louise@opencongress.org
Rep,Adam,,Smith,,,D,WA,9,1,M,202-225-8901,202-225-5893,https://adamsmith.house.gov,,2264 Rayburn House Office Building,S000510,845,H6WA09025,400379,N00007833,RepAdamSmith,http://www.opencongress.org/wiki/Adam_Smith,http://youtube.com/CongressmanAdamSmith,RepAdamSmith,,,1965-06-15,Rep.Adamsmith@opencongress.org
Rep,Christopher,H.,Smith,,Chris,R,NJ,4,1,M,202-225-3765,202-225-7768,http://chrissmith.house.gov,,2373 Rayburn House Office Building,S000522,26952,H8NJ04014,400380,N00009816,RepChrisSmith,http://www.opencongress.org/wiki/Christopher_Smith,http://youtube.com/USRepChrisSmith,RepChrisSmith,,,1953-03-04,Rep.Chrissmith@opencongress.org
Rep,Lamar,S.,Smith,,,R,TX,21,1,M,202-225-4236,202-225-8628,http://lamarsmith.house.gov,,2409 Rayburn House Office Building,S000583,27097,H6TX21012,400381,N00001811,LamarSmithTX21,http://www.opencongress.org/wiki/Lamar_Smith,http://youtube.com/lamarsmithtexas21,LamarSmithTX21,,,1947-11-19,Rep.Lamarsmith@opencongress.org
Sen,Olympia,J.,Snowe,,,R,ME,Senior Seat,0,F,202-224-5344,202-224-1946,http://snowe.senate.gov/,http://www.snowe.senate.gov/public/index.cfm/contact?p=email,154 Russell Senate Office Building,S000663,26885,S4ME00055,300091,N00000480,,http://www.opencongress.org/wiki/Olympia_Snowe,,,,I,1947-02-21,
Rep,Victor,F.,Snyder,,Vic,D,AR,2,0,M,,,http://www.house.gov/snyder,,,S000672,434,H6AR02203,400383,N00008188,,http://www.opencongress.org/wiki/Victor_Snyder,,,,,1947-09-27,
Sen,Arlen,,Specter,,,D,PA,Senior Seat,0,M,,,http://specter.senate.gov/,,,S000709,53340,S6PA00100,300092,N00001604,,http://www.opencongress.org/wiki/Arlen_Specter,,,,III,1930-02-12,
Rep,John,McKee,Spratt,Jr.,,D,SC,5,0,M,,,http://www.house.gov/spratt,,,S000749,27065,H2SC05052,400386,N00002492,,http://www.opencongress.org/wiki/John_Spratt,,,,,1942-11-01,
Sen,Debbie,Ann,Stabenow,,,D,MI,Senior Seat,1,F,202-224-4822,202-228-0325,https://www.stabenow.senate.gov,http://www.stabenow.senate.gov/?p=contact,731 Hart Senate Office Building,S000770,515,S8MI00281,300093,N00004118,SenStabenow,http://www.opencongress.org/wiki/Debbie_Stabenow,http://youtube.com/senatorstabenow,,,I,1950-04-29,Sen.Stabenow@opencongress.org
